City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,ascencion de guarayos,-15.8963,-63.1881,296.69,91,20,1.21,BO,1737171824
294,polyarnyy,69.1989,33.4478,273.77,99,100,2.54,RU,1737171825
295,candolim,15.5181,73.7626,298.15,61,93,4.12,IN,1737171826
296,znamenskoye,57.1281,73.8282,253.31,100,100,1.44,RU,1737171827
297,kailua-kona,19.6406,-155.9956,299.13,74,40,3.6,US,1737171828
298,antsiranana,-12.2787,49.2917,297.57,88,75,3.09,MG,1737171830
299,khowy,38.5503,44.9521,267.44,86,20,0.0,IR,1737171831
300,tolanaro,-25.0319,46.9987,298.19,94,75,3.09,MG,1737171834
301,kirakira,-10.4544,161.9205,302.75,70,91,2.71,SB,1737171835
302,ndjole,-0.1783,10.7649,296.77,95,99,1.12,GA,1737171836
303,zyryanskoye,56.8306,86.6258,267.33,95,100,3.47,RU,1737171838
304,mana,5.6592,-53.7767,297.91,76,41,4.12,GF,1737171839
305,swift current,50.2834,-107.8014,257.6,78,100,8.75,CA,1737171575
306,kalevala,65.2,31.1667,275.07,97,100,5.83,RU,1737171844
307,kuqa,41.7278,82.9364,266.14,68,100,1.05,CN,1737171845
308,ibirama,-27.0569,-49.5178,297.77,99,57,0.85,BR,1737171682
309,tyukhtet,56.5389,89.3011,268.12,96,99,3.0,RU,1737171847
310,petawawa,45.9001,-77.3328,272.47,77,100,1.34,CA,1737171848
311,grand falls-windsor,48.9332,-55.6649,262.5,97,84,1.06,CA,1737171618
312,bhamo,24.2667,97.2333,296.98,41,1,1.07,MM,1737171850
313,alzamay,55.5562,98.6644,268.11,94,100,1.44,RU,1737171851
314,beinamar,8.6698,15.3813,295.3,20,54,2.02,TD,1737171852
315,sault ste. marie,46.5168,-84.3333,276.31,87,100,5.14,CA,1737171817
316,aswan,24.0934,32.907,290.76,31,0,2.06,EG,1737171854
317,san ignacio de velasco,-16.3667,-60.95,294.74,98,100,1.89,BO,1737171856
318,kapuskasing,49.4169,-82.4331,272.2,100,100,7.72,CA,1737171857
319,olinda,-8.0089,-34.8553,301.0,69,40,3.09,BR,1737171558
320,igarka,67.4667,86.5833,259.63,95,100,5.25,RU,1737171859
321,severobaykal'sk,55.65,109.3167,266.14,75,79,2.16,RU,1737171860
322,dzuunharaa,48.8523,106.4579,262.07,74,7,0.96,MN,1737171861
323,puerto madryn,-42.7692,-65.0385,290.97,71,1,4.63,AR,1737171862
324,juan de ayolas,-27.4,-56.9,299.25,43,0,1.84,PY,1737171863
325,corinto,37.9407,22.9573,282.53,86,49,1.28,GR,1737171864
326,lorengau,-2.0226,147.2712,303.54,65,72,2.98,PG,1737171865
327,flying fish cove,-10.4217,105.6791,301.97,74,40,3.09,CX,1737171847
328,coquimbo,-29.9533,-71.3436,292.0,82,0,1.54,CL,1737171778
329,broken hill,-31.95,141.4333,304.96,16,0,7.06,AU,1737171868
330,longyearbyen,78.2186,15.6401,258.06,66,75,7.2,SJ,1737171869
331,truro,50.2653,-5.0544,280.82,87,100,3.6,GB,1737171870
332,greymouth,-42.4667,171.2,293.51,59,80,3.64,NZ,1737171872
333,kilju,40.9642,129.3278,276.78,32,31,2.07,KP,1737171874
334,verkhotur'ye,58.8627,60.8054,259.98,88,19,4.32,RU,1737171875
335,kavaratti,10.5669,72.642,300.44,71,100,2.82,IN,1737171876
336,makurazaki,31.2667,130.3167,282.88,59,77,1.37,JP,1737171877
337,vila nova de foz coa,41.0637,-7.2039,272.89,89,0,0.56,PT,1737171828
338,uturoa,-16.7333,-151.4333,299.71,79,99,3.63,PF,1737171879
339,bamboo flat,11.7,92.7167,302.2,70,20,4.63,IN,1737171880
340,al bawiti,28.3492,28.8659,285.88,78,100,4.81,EG,1737171881
341,youkounkoun,12.5333,-13.1333,296.27,18,100,2.6,GN,1737171882
342,araure,9.5601,-69.2148,297.14,68,17,2.31,VE,1737171883
343,arraial do cabo,-22.9661,-42.0278,298.5,89,100,9.85,BR,1737171884
344,siem reap,13.5,104.0,302.89,38,79,0.33,KH,1737171885
345,mariental,-24.6333,17.9667,294.33,32,0,4.4,NA,1737171886
346,pawai,24.2667,80.1667,290.47,50,0,1.8,IN,1737171888
347,karratha,-20.7377,116.8463,305.34,60,94,10.83,AU,1737171889
348,antigonish,45.6169,-61.9986,267.57,83,47,2.42,CA,1737171890
349,moyamba,8.1667,-12.4333,297.03,85,100,0.75,SL,1737171891
350,bantogon,6.5333,124.0333,302.18,66,56,3.11,PH,1737171892
351,baki,-7.6128,110.7839,302.23,66,100,4.32,ID,1737171893
352,agat village,13.3886,144.6585,303.68,80,20,6.69,GU,1737171894
353,arzgir,45.3728,44.2206,275.58,97,100,8.13,RU,1737171895
354,egilsstadir,65.2653,-14.3948,272.1,86,100,8.75,IS,1737171897
355,irituia,-1.7711,-47.4381,295.66,99,100,0.31,BR,1737171898
356,turkmenbasy,40.0222,52.9552,279.58,81,0,2.06,TM,1737171899
357,margate,51.3813,1.3862,276.41,86,1,2.32,GB,1737171900
358,redcliff,-19.0333,29.7833,290.96,96,100,2.87,ZW,1737171901
359,yerofey pavlovich,53.9667,121.9667,255.32,89,100,0.71,RU,1737171903
360,richards bay,-28.783,32.0377,292.56,85,12,3.24,ZA,1737171685
361,chippewa falls,44.9369,-91.3929,271.25,64,100,6.69,US,1737171905
362,kruisfontein,-34.0033,24.7314,291.96,61,24,2.24,ZA,1737171893
363,ust'-ilimsk,58.0006,102.6619,258.81,98,96,2.09,RU,1737171907
364,hadibu,12.65,54.0333,295.62,72,58,5.32,YE,1737171908
365,nikol'sk,53.7189,46.0712,273.36,99,100,3.01,RU,1737171909
366,thompson,55.7435,-97.8558,243.24,69,40,4.63,CA,1737171910
367,otra banda,18.6502,-68.6628,295.53,89,57,4.6,DO,1737171912
368,la mira,18.035,-102.3266,295.64,81,8,2.26,MX,1737171913
369,rodnikovskaya,44.7644,40.6656,277.41,96,100,8.76,RU,1737171914
370,mugia,43.1041,-9.2179,283.56,62,0,3.2,ES,1737171915
371,viet tri,21.3019,105.4308,293.08,51,57,3.06,VN,1737171917
372,kapiri mposhi,-13.9652,28.6809,289.44,98,100,1.16,ZM,1737171918
373,galle,6.0367,80.217,299.96,79,100,1.55,LK,1737171919
374,taoudenni,22.6783,-3.9836,283.7,26,89,3.05,ML,1737171920
375,tongliao,43.6125,122.2653,275.09,28,10,4.18,CN,1737171765
376,noumea,-22.2763,166.4572,300.37,75,100,5.5,NC,1737171922
377,berbera,10.4396,45.0143,294.4,64,50,2.72,SO,1737171923
378,antsohihy,-14.8796,47.9875,298.97,87,100,0.61,MG,1737171924
379,holualoa,19.6228,-155.9522,297.06,74,40,3.6,US,1737171860
380,birchington-on-sea,51.3758,1.3048,276.43,88,1,2.13,GB,1737171926
381,toamasina,-18.1667,49.3833,296.15,94,40,1.03,MG,1737171927
382,muzo,5.5353,-74.1078,292.34,97,28,1.15,CO,1737171928
383,el abiodh sidi cheikh,32.893,0.5484,275.7,78,1,3.2,DZ,1737171929
384,nynashamn,58.9034,17.9479,276.28,94,43,4.49,SE,1737171932
385,saudarkrokur,65.7461,-19.6394,272.37,79,100,3.45,IS,1737171933
386,blythe,33.6103,-114.5964,287.4,21,0,3.09,US,1737171934
387,akureyri,65.6835,-18.0878,272.11,93,100,6.69,IS,1737171935
388,sars,56.5502,57.1366,259.01,96,98,3.43,RU,1737171936
389,kerema,-7.9631,145.7785,302.86,69,56,3.12,PG,1737171937
390,noyabrsk,63.1994,75.4507,257.38,95,100,8.61,RU,1737171938
391,kathmandu,27.7167,85.3167,283.27,71,20,0.0,NP,1737171939
392,wodonga,-36.1167,146.8833,304.8,28,0,1.45,AU,1737171940
393,fort mcmurray,56.7268,-111.381,249.92,77,100,3.6,CA,1737171941
394,shenjiamen,29.9576,122.298,283.23,60,20,3.32,CN,1737171942
395,pandan,14.0453,124.1694,299.99,83,87,5.11,PH,1737171943
396,okha,53.5739,142.9478,254.83,84,5,2.81,RU,1737171944
397,puerto deseado,-47.7503,-65.8938,292.6,33,4,6.7,AR,1737171945
398,kendari,-3.945,122.4989,303.57,66,97,2.59,ID,1737171947
399,goz beida,13.95,20.55,294.54,39,26,2.92,TD,1737171948
400,guanica,17.9716,-66.908,297.25,48,0,2.37,PR,1737171950
401,mejit,10.2753,170.8646,299.85,82,45,9.63,MH,1737171951
402,utrik,11.2278,169.8474,299.79,83,42,9.5,MH,1737171952
403,hilo,19.7297,-155.09,298.0,78,20,4.12,US,1737171826
404,saldanha,-33.0117,17.9442,288.18,91,0,5.34,ZA,1737171934
405,aleg,17.0481,-13.9209,288.66,15,100,4.49,MR,1737171955
406,bemidji,47.4736,-94.8803,258.2,72,75,8.23,US,1737171956
407,kulhudhuffushi,6.6221,73.07,300.81,72,100,4.49,MV,1737171957
408,chonchi,-42.6128,-73.8092,280.86,96,13,1.41,CL,1737171958
409,kerikeri,-35.2268,173.9474,291.26,79,100,4.54,NZ,1737171959
410,kimberley,-28.7323,24.7623,291.98,82,0,3.6,ZA,1737171905
411,sandefjord,59.1312,10.2167,277.6,87,90,1.54,NO,1737171961
412,oranjemund,-28.55,16.4333,288.71,95,0,1.25,NA,1737171962
413,sisimiut,66.9395,-53.6735,263.83,82,100,4.96,GL,1737171963
414,jinchang,38.4953,102.1739,273.87,24,64,0.2,CN,1737171964
415,pugachev,52.0133,48.8025,265.49,98,88,1.89,RU,1737171965
416,san fernando de apure,7.8878,-67.4724,298.95,56,96,2.58,VE,1737171966
417,dawei,14.0833,98.2,304.87,32,64,1.16,MM,1737171967
418,dzhambeyty,50.2536,52.595,268.68,97,94,3.85,KZ,1737171970
419,mufumbwe,-13.6833,24.8,290.94,99,100,1.58,ZM,1737171971
420,westport,41.1415,-73.3579,275.23,81,0,4.12,US,1737171972
421,kununurra,-15.7667,128.7333,305.14,62,75,5.66,AU,1737171973
422,balykshi,47.0667,51.8667,273.15,100,100,5.0,KZ,1737171974
423,vilyuysk,63.7553,121.6247,240.96,95,100,1.22,RU,1737171975
424,deba,10.2086,11.3859,295.54,21,15,2.99,NG,1737171976
425,melekeok village,7.4957,134.6367,304.46,74,75,5.66,PW,1737171977
426,addiet canna,11.2667,37.4833,286.2,39,40,1.99,ET,1737171978
427,mpika,-11.8343,31.4529,289.25,96,100,1.06,ZM,1737171979
428,lander,42.833,-108.7307,262.6,85,100,3.6,US,1737171980
429,aoulef,26.9667,1.0833,282.85,29,19,4.04,DZ,1737171981
430,mukalla,14.5425,49.1242,293.76,61,9,1.05,YE,1737171982
431,igrim,63.1906,64.4162,262.48,90,100,4.15,RU,1737171983
432,mao,39.8885,4.2658,284.46,82,100,11.32,ES,1737171984
433,shchigry,51.8755,36.9043,273.87,92,99,3.99,RU,1737171986
434,ta`u,-14.2336,-169.5144,301.52,71,65,0.82,AS,1737171987
435,stiens,53.2623,5.7577,272.58,88,100,1.54,NL,1737171988
436,cuite,-6.4836,-36.1536,294.08,83,84,3.15,BR,1737171989
437,tamanrasset,22.785,5.5228,284.1,12,0,3.09,DZ,1737171990
438,nieuw amsterdam,5.8833,-55.0833,296.86,82,9,3.53,SR,1737171992
439,howard springs,-12.497,131.047,302.1,92,100,3.3,AU,1737171993
440,machiques,10.0644,-72.545,297.77,64,1,2.41,VE,1737171994
441,sao felix do xingu,-6.6447,-51.995,294.91,95,100,0.42,BR,1737171995
442,osorno,-40.5667,-73.15,286.32,71,0,1.54,CL,1737171996
443,howrah,22.5892,88.3103,292.15,72,4,2.57,IN,1737171997
444,anadarko,35.0726,-98.2437,279.06,60,1,12.14,US,1737171998
445,conception bay south,47.4999,-52.9981,271.4,91,96,1.62,CA,1737171999
446,kattivakkam,13.2167,80.3167,299.2,68,99,6.42,IN,1737172000
447,visby,57.6409,18.296,279.28,93,75,4.12,SE,1737171884
448,severo-yeniseyskiy,60.3725,93.0408,253.29,100,87,1.93,RU,1737172003
449,koumra,8.9126,17.5539,299.13,22,82,1.72,TD,1737172004
450,sur,22.5667,59.5289,293.07,63,1,4.9,OM,1737172005
451,kingscliff,-28.2667,153.5667,300.34,88,75,1.54,AU,1737172006
452,mareeba,-17.0,145.4333,308.66,35,97,3.75,AU,1737172007
453,khandyga,62.6667,135.6,247.6,97,100,0.46,RU,1737172008
454,copiapo,-27.3667,-70.3333,292.58,64,0,1.13,CL,1737172009
455,suances,43.4334,-4.0434,279.81,93,0,1.54,ES,1737172010
456,aldan,58.6031,125.3894,262.71,90,100,3.68,RU,1737172011
457,zhangjiajie,29.1294,110.4783,288.39,24,88,0.44,CN,1737172012
458,syktyvkar,61.6764,50.8099,267.0,93,100,4.0,RU,1737172013
459,el charco,2.4769,-78.1105,296.49,94,76,1.61,CO,1737172014
460,ornskoldsvik,63.2909,18.7153,277.68,56,1,15.43,SE,1737172015
461,chinde,26.8212,87.7095,294.1,40,0,2.0,NP,1737172016
462,mar del plata,-38.0023,-57.5575,291.53,84,0,5.14,AR,1737172017
463,tazacorte,28.629,-17.9293,290.69,79,100,3.6,ES,1737172018
464,nouadhibou,20.931,-17.0347,289.56,41,0,8.3,MR,1737172019
465,butte,39.6499,-121.5677,281.16,66,0,0.0,US,1737172022
466,port saint john's,-31.6229,29.5448,293.73,87,4,3.02,ZA,1737172023
467,sola,-13.8833,167.55,305.52,62,20,2.57,VU,1737172024
468,tarakan,3.3,117.6333,297.87,100,100,1.03,ID,1737172025
469,argostolion,38.1811,20.489,284.33,74,50,3.51,GR,1737172026
470,alexandria,31.2156,29.9553,288.47,70,38,4.05,EG,1737171879
471,shingu,33.7333,135.9833,283.43,42,0,2.38,JP,1737172028
472,nemuro,43.3236,145.575,271.24,66,63,7.37,JP,1737172029
473,mammoth lakes,37.6485,-118.9721,271.07,55,0,4.63,US,1737172031
474,somero,60.6167,23.5333,277.84,71,15,7.87,FI,1737172032
475,san antonio de pale,-1.4014,5.6325,300.31,79,100,6.02,GQ,1737172033
476,chopinzinho,-25.8558,-52.5233,292.66,98,14,1.68,BR,1737172034
477,bardai,11.65,7.2333,293.48,17,73,3.52,NG,1737172036
478,zapresic,45.8564,15.8078,272.29,88,4,0.4,HR,1737172037
479,zhezqazghan,47.7833,67.7667,267.47,93,100,4.0,KZ,1737172038
480,taichung,24.1469,120.6839,293.85,51,75,3.6,TW,1737172039
481,afaahiti,-17.75,-149.2833,299.4,78,99,3.55,PF,1737172040
482,bang saphan,11.2126,99.5117,302.08,39,37,4.73,TH,1737172041
483,al khums,32.6486,14.2619,284.56,54,0,4.41,LY,1737172042
484,auki,-8.7676,160.7034,302.47,74,75,0.82,SB,1737172043
485,sabang,5.8933,95.3214,300.02,81,100,9.7,ID,1737172044
486,fortuna,40.5982,-124.1573,281.44,94,100,1.54,US,1737171780
487,summerside,46.3959,-63.7876,259.22,100,69,2.06,CA,1737172046
488,laguna,38.421,-121.4238,283.23,81,0,0.0,US,1737172047
489,tadine,-21.55,167.8833,301.44,69,99,4.33,NC,1737172049
490,taroudant,30.4703,-8.877,281.77,79,0,2.5,MA,1737172050
491,ellettsville,39.2339,-86.625,281.88,68,100,2.06,US,1737172051
492,taltal,-25.4,-70.4833,293.37,82,16,0.57,CL,1737172052
493,aniva,46.7144,142.5294,267.21,65,37,4.4,RU,1737172053
494,palafrugell,41.9174,3.1631,278.85,64,63,4.28,ES,1737172054
495,weno,7.4515,151.8468,304.12,79,40,3.6,FM,1737172055
496,badajoz,38.6667,-6.1667,276.4,86,0,1.75,ES,1737172056
497,carqueiranne,43.0953,6.073,278.91,65,0,3.09,FR,1737172057
498,bereznik,62.8551,42.7072,274.57,99,100,3.43,RU,1737172058
499,negapatam,10.7667,79.8333,298.11,79,96,6.22,IN,1737172059
500,manicore,-5.8092,-61.3003,295.55,98,100,1.14,BR,1737172060
501,sosnovo-ozerskoye,52.5249,111.5418,260.22,90,87,5.2,RU,1737172061
502,horta,38.5333,-28.6333,287.05,89,16,1.79,PT,1737172063
503,san sebastian de la gomera,28.0916,-17.1133,290.35,63,40,2.57,ES,1737172064
504,san clemente del tuyu,-36.3569,-56.7235,293.89,68,78,6.97,AR,1737172065
505,pangody,65.85,74.4859,260.31,94,100,5.98,RU,1737172066
506,bikenibeu village,1.3673,173.1241,302.13,89,40,4.12,KI,1737172067
507,lerwick,60.1545,-1.1494,281.27,95,100,5.76,GB,1737172068
508,saint-joseph,-21.3667,55.6167,300.36,71,100,2.48,RE,1737172069
509,kasempa,-13.4584,25.8338,290.58,98,100,1.16,ZM,1737172070
510,bouna,9.2667,-3.0,294.8,21,91,2.47,CI,1737172071
511,puerto armuelles,8.2833,-82.8667,298.76,71,98,0.45,PA,1737172072
512,neiafu,-18.65,-173.9833,302.53,70,20,4.12,TO,1737172073
513,horsham,51.064,-0.3272,276.97,82,75,0.51,GB,1737172074
514,kuraymah,18.55,31.85,294.2,63,1,5.45,SD,1737172075
515,kalmunai,7.4167,81.8167,299.39,85,100,2.53,LK,1737172076
516,cherdyn',60.403,56.4787,260.11,96,99,2.87,RU,1737172077
517,quimili,-27.6333,-62.4167,300.2,33,31,3.27,AR,1737172079
518,urumqi,43.801,87.6005,255.68,85,21,2.0,CN,1737172081
519,kinmparana,12.8402,-4.9199,293.58,16,98,3.37,ML,1737172082
520,inirida,3.8653,-67.9239,299.27,55,54,0.45,CO,1737172083
521,carnarvon,-24.8667,113.6333,302.83,58,99,8.65,AU,1737172084
522,nadym,65.5333,72.5167,260.33,94,100,6.54,RU,1737172085
523,port douglas,-16.4833,145.4667,305.03,60,96,3.16,AU,1737172086
524,faya-largeau,17.9257,19.1043,293.74,31,0,8.25,TD,1737172087
525,krasnotur'insk,59.7666,60.2086,259.74,86,42,2.86,RU,1737172088
526,brooksville,28.5553,-82.3879,286.3,67,67,3.61,US,1737172089
527,kaduna,10.5222,7.4383,293.5,18,56,3.12,NG,1737171937
528,tobelo,1.7284,128.0095,301.91,70,83,1.85,ID,1737172091
529,selibaby,15.159,-12.1829,291.72,13,100,5.57,MR,1737172092
530,glace bay,46.1969,-59.957,268.8,90,75,3.09,CA,1737172094
531,kalabo,-14.97,22.6814,292.15,94,100,2.08,ZM,1737172095
532,villa gesell,-37.2639,-56.973,291.76,77,100,7.02,AR,1737172096
533,nogliki,51.8333,143.1667,258.55,79,2,5.74,RU,1737172097
534,gizo,-8.103,156.8419,303.02,70,80,4.33,SB,1737172098
535,conde,-7.2597,-34.9075,299.85,74,40,3.09,BR,1737172099
536,rockland,41.1668,-74.0496,272.45,78,24,2.63,US,1737172100
537,guerrero negro,27.9769,-114.0611,286.21,70,41,5.48,MX,1737172101
538,mossel bay,-34.1831,22.146,289.11,72,0,3.29,ZA,1737171917
539,shakawe,-18.3667,21.85,292.77,90,93,1.52,BW,1737172056
540,mikashevichy,52.2173,27.476,273.97,93,99,5.42,BY,1737172104
541,anapa,44.8908,37.3239,275.34,93,75,4.0,RU,1737172105
542,macusani,-14.0833,-70.4333,276.02,92,99,3.13,PE,1737172106
543,tanumah,27.1,44.1333,282.9,50,42,1.06,SA,1737172107
544,mata-utu,-13.2816,-176.1745,301.64,74,14,1.69,WF,1737172108
545,north bay,46.3168,-79.4663,272.56,86,75,8.75,CA,1737172103
546,pancas,-19.225,-40.8514,293.99,98,23,0.9,BR,1737172111
547,qamdo,31.1667,97.2333,273.45,42,11,0.95,CN,1737172112
548,kavarna,43.4333,28.3333,276.25,70,100,6.04,BG,1737172113
549,oakdale,44.963,-92.9649,266.83,73,97,4.02,US,1737172114
550,korla,41.7597,86.1469,265.19,77,74,0.63,CN,1737172115
551,la libertad,-2.2333,-80.9,297.51,78,91,3.51,EC,1737172116
552,corner brook,48.9667,-57.9484,264.3,97,34,1.15,CA,1737172117
553,sinop,41.7711,34.8709,275.73,76,99,2.21,TR,1737172118
554,cova figueira,14.8905,-24.2934,288.26,70,0,7.13,CV,1737172119
555,caleta de carquin,-11.0925,-77.6267,294.46,85,100,4.69,PE,1737172120
556,amga,60.8953,131.9608,245.44,95,100,0.76,RU,1737172121
557,urengoy,65.9667,78.3667,260.5,95,100,6.52,RU,1737172122
558,asubulaq,49.5583,83.0558,269.8,91,100,2.11,KZ,1737172123
559,murudeshwara,14.0943,74.4845,297.59,55,100,4.04,IN,1737172124
560,haiku-pauwela,20.9219,-156.3051,296.16,84,100,6.26,US,1737172125
561,navapolatsk,55.5363,28.6424,275.58,93,99,5.56,BY,1737172127
562,san borja,-14.8167,-66.85,297.02,91,54,0.85,BO,1737172128
563,hotan,37.0997,79.9269,270.94,33,90,0.8,CN,1737172129
564,bela,25.9333,81.9833,289.68,51,0,3.32,IN,1737172130
565,hirara,24.8,125.2833,294.07,60,40,6.17,JP,1737172131
566,charcas,23.1333,-101.1167,288.09,39,44,7.11,MX,1737172133
567,george town,5.4112,100.3354,303.12,51,20,7.72,MY,1737172103
568,magadi,12.9667,77.2333,293.98,55,96,5.45,IN,1737172135
569,budva,42.2864,18.84,273.12,100,0,0.51,ME,1737172136
570,nikolayevsk-on-amure,53.1406,140.73,257.68,83,11,1.69,RU,1737172137
571,minbu,20.1833,94.8833,298.32,43,5,2.85,MM,1737172139
572,lisala,2.15,21.5167,298.55,40,94,2.16,CD,1737172140
573,coahuayana de hidalgo,18.7,-103.6583,294.65,84,9,1.81,MX,1737172141
574,bweyogerere,0.3558,32.6672,291.04,74,100,0.61,UG,1737172142
575,ugoofaaru,5.6667,73.0,300.78,77,96,7.83,MV,1737172143
576,panaba,21.2833,-88.2667,293.27,96,0,2.86,MX,1737172144
577,nalut,30.3333,10.85,279.89,50,0,3.61,LY,1737172145
578,crozet,38.0696,-78.7006,272.81,88,31,0.8,US,1737172146
579,andrews,32.3187,-102.5457,285.12,26,0,5.66,US,1737172147
580,langepas,61.2544,75.2124,253.34,100,100,3.21,RU,1737172148
581,fort wellington,6.4,-57.6,297.66,73,10,3.69,GY,1737172149
582,ocean shores,46.9737,-124.1563,277.05,87,0,1.54,US,1737172150
583,windhoek,-22.5594,17.0832,290.61,27,1,3.3,NA,1737172151
584,tsagan aman,47.5639,46.7218,274.56,98,100,5.99,RU,1737172152
585,mocorito,25.4833,-107.9167,289.62,48,99,1.3,MX,1737172153
586,qarauyl,48.9451,79.255,267.97,81,100,2.62,KZ,1737172154
